classifier	best_celltype_new	name	gname	Known Marker	HSC_NO	MPP_NO	LMPP_NO	CLP_NO	pDC_NO	CMP_NO	GMP_NO	MEP_NO	HSC_VIP	MPP_VIP	LMPP_VIP	CLP_VIP	CMP_VIP	GMP_VIP	MEP_VIP	pDC_VIP
UCB113	HSC	ENSG00000101161	PRPF6	0	4.079138507	4.734415679	4.539995634	4.51085685	4.832654158	4.504662381	4.379766777	4.766554247	1.924262713	0.965688948	0.377208757	0.598284867	0.330332998	0.62041201	1.058773268	1.120673396
UCB114	HSC	ENSG00000160214	RRP1	0	1.850079222	2.79543376	2.54006591	3.100629278	2.700742118	2.571803045	2.665146815	2.227955074	1.852119782	0.926302183	0.784675344	1.362615886	0.563354712	0.5311646	0.82544518	0.8051876
UCB115	HSC	ENSG00000142182	DNMT3L	0	1.34748275	1.412242064	1.758421916	2.136242351	1.650268557	1.414017739	2.163859854	2.570043079	1.09460569	0.994204174	0.413303109	0.761111043	1.001249945	0.866504551	1.774283846	0.439730704
UCB116	HSC	ENSG00000142173	COL6A2	0	3.408940715	4.035446591	3.976654094	3.956225336	3.765103576	3.994024146	3.701910376	4.164957808	1.819074082	0.928147586	0.846320326	0.961020834	0.646419579	0.701186261	1.119607176	0.729804871
UCB117	HSC	ENSG00000182944	EWSR1	0	3.58554358	3.680254731	4.379700604	4.17151006	4.325424135	4.423428879	4.342711714	3.955994181	1.782024989	1.438270189	1.112352904	0.636664732	1.27331243	1.020476649	0.48647836	0.766970188
UCB118	HSC	ENSG00000100100	PIK3IP1	0	1.485119776	2.61396613	2.177143701	2.552729989	2.728073669	2.631441227	2.052739902	2.685775971	2.114351974	0.779587355	0.479242215	0.729998464	0.803784502	0.755854656	0.928100489	0.886900852
UCB119	HSC	ENSG00000183530	PRR14L	0	5.236473076	5.612866615	5.516129572	5.532627808	5.794596582	5.456436493	5.483081365	5.308055993	1.516606112	0.925034841	0.504244454	0.595319487	0.372094149	0.239621662	1.024710638	1.688952798
UCB120	HSC	ENSG00000184983	NDUFA6	0	0.822023283	1.114716272	1.091080569	1.203089617	1.425095523	1.242995734	0.935927816	2.045273691	1.065729287	0.445594691	0.547124849	0.617988278	0.445957489	0.83194158	2.090021857	0.60995227
UCB121	HSC	ENSG00000100426	ZBED4	0	3.226309366	3.650620706	4.066008024	4.137701941	4.320046588	3.664628791	3.84165598	4.089452671	2.085878724	0.812999646	0.981785857	1.079139894	0.773428764	0.444604935	0.902033626	1.353742632
UCB122	HSC	ENSG00000170364	SETMAR	0	2.469955333	3.365410017	3.392017755	3.357480081	2.985284838	3.306205966	3.711333065	3.355053973	2.091479592	0.442133431	0.464481673	0.340352483	0.316131228	1.282975144	0.424872013	0.561896476
UCB123	HSC	ENSG00000144596	GRIP2	0	4.800832778	5.203164688	5.140461511	5.134610417	5.055067092	5.275875882	4.913366994	5.072185318	1.737639815	0.808414518	0.697962342	0.508661935	1.369186365	1.007907311	0.228998119	0.286144561
UCB124	HSC	ENSG00000136059	VILL	0	2.02146707	2.678238372	3.44256604	3.522281424	3.075534227	3.057654581	3.174161526	2.597802409	2.203061294	0.793736589	1.252482484	1.25078616	0.466412016	0.682017244	0.804984034	0.501688476
UCB125	HSC	ENSG00000145191	EIF2B5	0	8.324309515	8.398758335	8.326887681	8.594547514	8.356694658	8.353679097	8.384379895	8.402096858	1.38303629	0.916240057	1.217731698	2.861817836	0.993908739	0.479566402	0.602741782	0.90593282
UCB126	HSC	ENSG00000138722	MMRN1	0	5.814256617	5.845841365	6.198396255	6.116051325	6.103908624	6.037262504	5.927408908	5.968786072	1.617692175	1.226294461	1.659801159	0.923062131	0.594269177	0.676960911	0.406791328	0.805331053
UCB127	HSC	ENSG00000188517	COL25A1	0	8.664672943	8.818009626	8.763408279	8.699530218	8.791595668	8.735006066	8.807294204	8.7377299	1.65863918	1.191149842	0.494881579	1.011003317	0.324638243	1.083199271	0.845015024	0.826957696
UCB128	HSC	ENSG00000109452	INPP4B	0	9.309583045	9.317001959	9.402628594	9.421667667	9.539006697	9.350889108	9.379798751	9.37492343	1.358919007	1.113549787	0.541689789	0.733677089	0.702504868	0.340000137	0.255450948	2.516373466
UCB129	HSC	ENSG00000150756	FAM173B	0	3.764864907	4.277508074	4.353937489	4.234492126	4.22069158	3.844959698	4.217537601	4.142857158	1.610330658	0.818106314	1.12252061	0.758434941	1.304542563	0.52371525	0.411448504	0.451187795
UCB130	HSC	ENSG00000133401	PDZD2	0	8.266483059	8.412837536	8.410452874	8.3857368	8.469138384	8.449599593	8.447814209	8.430983752	2.223422549	0.555361582	0.456979192	0.843874818	0.945129887	0.762854036	0.675076613	0.982443649
UCB131	HSC	ENSG00000056097	ZFR	0	5.959397046	6.087371994	6.110097626	6.073856102	6.236531329	6.126280352	6.259379729	6.310465363	1.598211449	0.473338719	0.509519412	0.518949312	0.214745243	1.111117484	1.62598637	0.872882308
UCB132	HSC	ENSG00000113595	TRIM23	0	4.649384135	5.001089426	5.167330867	4.840373603	4.65075217	4.950258671	5.104927888	4.949164614	1.813980597	0.583741693	1.487318224	0.509916584	0.335872329	1.246481137	0.391328805	1.436056919
UCB133	HSC	ENSG00000120129	DUSP1	0	0.144958861	0.604299088	0.713646712	0.831941457	0.533265815	0.39939826	0.988815151	0.985704142	1.646791864	0.710594165	0.762888821	1.020285651	1.062231791	1.143841124	1.092438332	0.680272562
UCB134	HSC	ENSG00000204304	PBX2	0	0.412512845	0.436795848	0.896032902	0.956356786	1.819202906	1.221180178	1.066822882	0.851497467	1.374135505	1.230698906	0.617853332	0.998843681	1.050409452	0.614820058	0.441684178	2.023886909
UCB135	HSC	ENSG00000130349	C6orf203	0	2.869734062	3.689264615	3.506270218	3.856328159	3.912131618	3.745314437	4.059015479	3.933827285	2.460789161	0.867180391	0.553889573	0.661660434	0.527859282	1.342671867	0.958217782	0.725164482
UCB136	HSC	ENSG00000177688	SUMO4	0	0.181461008	0.729733591	0.231495942	0.436783993	1.155157953	0.410383243	0.595942357	0.869439076	1.184110694	0.715118405	0.906075707	0.443782996	0.561132799	0.528459292	1.119753874	1.640918262
UCB137	HSC	ENSG00000174945	AMZ1	0	5.187790443	5.232034266	5.340349155	5.72671318	5.204412582	5.628707395	5.533316512	5.58941861	1.658790935	1.293946522	0.984538378	1.617212467	1.356748537	0.803145895	1.02726919	1.407577562
UCB138	HSC	ENSG00000157927	RADIL	0	5.117356908	5.614948069	5.529009567	5.660909025	5.480144118	5.394753959	5.701553796	5.468031042	2.16348014	0.905939859	0.592468884	0.939002487	0.682387073	1.256192232	0.273599361	0.423223932
UCB139	HSC	ENSG00000241127	YAE1D1	0	4.607362425	5.137022609	4.828773936	5.12279946	4.991250734	4.800784071	4.662295255	5.06604987	1.683415662	1.348959803	0.414202742	1.139614709	0.831753962	1.323084175	0.97633787	0.56579422
UCB140	HSC	ENSG00000146839	ZAN	0	4.735435784	4.923126551	5.093532352	5.15866934	5.169274408	5.426493673	4.850254933	5.06247318	1.703434385	0.883363564	0.770456798	0.875058888	2.14838463	1.072118418	0.335915645	0.722968763
UCB141	HSC	ENSG00000122779	TRIM24	0	6.304251439	6.570825093	6.527583275	6.658608301	6.622424653	6.434988547	6.378627153	6.49986177	1.665389311	0.762520683	0.602169669	1.235981644	0.591267238	0.986225295	0.275919013	0.957610015
UCB142	HSC	ENSG00000241852	C8orf58	0	0.403315028	0.882034253	1.475012685	0.862918873	1.024739067	0.890016525	1.638565289	1.293370037	1.60411657	0.426884124	1.128659101	0.72949344	0.443788106	1.532494413	0.719993187	0.320689812
UCB143	HSC	ENSG00000169495	HTRA4	0	2.408501214	2.413456991	2.617098038	3.656089431	3.523504378	2.970978546	3.413800938	3.59552182	1.645590769	1.470363618	1.026717783	1.382036738	0.491171438	0.973524397	1.413530759	1.099889038
UCB144	HSC	ENSG00000104341	LAPTM4B	0	5.562396691	5.576746041	5.8294096	5.972933188	5.85425813	5.587328551	5.792245671	5.740528714	1.543055413	1.196270768	0.932151845	1.774633333	1.279764782	0.516306739	0.833459623	0.881056523
UCB145	HSC	ENSG00000136986	DERL1	0	3.968835536	4.379350371	4.640933979	4.32587524	4.593715959	4.400757277	4.485940254	4.227358547	1.653308658	0.305649372	1.153623732	0.412086063	0.35476274	0.814843535	0.920563499	0.849375853
UCB146	HSC	ENSG00000171843	MLLT3	0	7.755743344	7.80986003	7.969421132	7.852783462	7.798974998	7.856565545	7.840446814	7.833615108	1.406891365	0.526938827	1.785733734	0.504635525	0.390428029	0.266978044	0.314814287	0.559986218
UCB147	HSC	ENSG00000130045	NXNL2	0	4.828937861	5.063255294	5.105243238	5.19083935	5.461308292	5.179241816	4.976373511	5.062650126	1.679435891	0.449660813	0.456906806	0.691836907	0.635224718	0.731565299	0.236197678	1.88754655
UCB148	HSC	ENSG00000119431	HDHD3	0	0.460222743	1.040202343	1.036757665	1.025776029	0.686129853	0.481046685	0.594045385	1.571238125	1.129822325	0.585000573	0.824622921	0.75141838	1.129469275	0.739749352	1.858372161	0.645666952
UCB149	HSC	ENSG00000138835	RGS3	0	6.40852173	6.547086572	6.643608795	6.784365452	6.484334649	6.659449205	6.548568263	6.551968914	1.646926119	0.53025441	0.707356415	1.589564184	0.79995562	0.388250273	0.511706969	0.895015829
UCB150	HSC	ENSG00000136828	RALGPS1	0	7.689647034	7.886441725	7.770646072	7.908556366	7.728139435	7.817616395	7.82543676	7.800953881	1.636591047	1.205517629	0.561629722	1.248287429	0.368917844	0.482028191	0.462938867	1.180978335
UCB151	HSC	ENSG00000085265	FCN1	0	2.459992834	2.533860625	2.634401816	2.49286928	2.458965101	3.027897546	2.702760669	3.389434201	0.898262638	0.607694531	0.326134712	0.812434968	0.885484619	0.116008869	1.792573798	0.697628697
UCB152	MPP	ENSG00000228594	C1orf233	0	0.081975458	0	0.190590281	0.844954179	0.517395803	0.199090454	0.088219778	0.15589504	0.860785533	1.072212852	0.442172262	2.292901922	0.482094325	0.789008251	0.466601604	1.062378269
UCB153	MPP	ENSG00000173662	TAS1R1	0	3.790182738	3.105640765	3.454596398	3.920469784	3.615303934	3.696664044	4.021278568	3.699709771	0.745105633	1.958085791	0.803402232	0.936824662	0.394383096	1.34258136	0.227322222	0.480125284
UCB154	MPP	ENSG00000116288	PARK7	0	3.951099366	3.339753125	4.115939802	4.042129884	3.817718806	4.105276057	3.880560411	3.812455465	0.678468526	2.147571639	1.024427526	0.958266576	0.969216665	0.34517382	0.45132633	0.724026086
UCB155	MPP	ENSG00000197312	DDI2	0	5.009357187	4.960082843	5.179128291	5.240234732	5.08692141	5.335097496	5.407721485	5.087865288	1.159329348	1.364978424	0.462405536	0.725018591	1.37321704	1.780642843	0.642555447	0.672868145
UCB156	MPP	ENSG00000142627	EPHA2	0	3.80878069	3.052084422	3.909171763	3.892509195	3.334337103	3.818076085	3.695713512	3.735249007	0.830725242	1.836301299	0.732447991	0.653781782	0.556587987	0.244520796	0.23884088	1.018480361
UCB157	MPP	ENSG00000060642	PIGV	0	2.231574667	1.661426201	2.667819379	2.387771173	2.22390962	2.572603617	2.722455988	3.089613338	0.646387564	1.783346991	0.711333183	0.587342301	0.436447283	0.708206418	1.561804754	0.69167415
UCB158	MPP	ENSG00000121753	BAI2	0	4.097181964	3.469180907	4.02285148	3.994117605	3.819925908	4.171795487	4.13224774	4.276748328	0.730842406	1.950700889	0.646331648	0.939538057	0.713262085	0.592470308	0.926717202	0.875874978
UCB159	MPP	ENSG00000222046	DCDC2B	0	1.561177075	0.946381722	2.012542856	1.758676286	1.996054344	2.237898019	1.489931787	2.147591967	0.551203165	1.761425328	0.65354666	0.377354791	1.152595647	0.645730468	0.906921392	0.736018863
UCB160	MPP	ENSG00000160058	BSDC1	0	4.057654012	3.53770351	4.042921373	3.888192976	4.179607983	3.833621247	4.076162691	4.03251591	0.744710381	1.652627837	0.747521261	1.35030928	0.75122585	0.723564987	1.145859726	0.985439737
UCB161	MPP	ENSG00000189280	GJB5	0	1.662211176	0.709725503	0.887327994	0.929732587	0.951413507	0.818817056	1.449862411	0.962148667	1.729757209	0.974297121	0.551797063	0.663573506	0.698447686	1.033579843	0.36468791	0.667587625
UCB162	MPP	ENSG00000183386	FHL3	0	1.339459254	1.048638442	1.248443586	2.705979279	1.858493037	2.098982306	1.332132722	1.911059764	0.890698895	1.39918518	1.102431948	2.132566229	1.040639241	0.932078487	0.707293339	0.548297025
UCB163	MPP	ENSG00000171793	CTPS1	0	4.418774087	3.839789332	4.144774443	4.601199489	4.346442166	4.693806137	4.547111064	4.379696185	0.615069063	2.404483027	1.114133923	1.014454472	1.620825941	0.870732324	0.358139526	0.67566074
UCB164	MPP	ENSG00000079277	MKNK1	0	5.319165612	4.828805731	5.193401518	5.159917402	5.380990877	5.199549002	5.252996576	5.249068853	0.92683417	2.00910409	0.536268201	0.7099083	0.4780331	0.57001462	0.581254776	0.98692988
UCB165	MPP	ENSG00000142961	MOB3C	0	1.716435679	0.821008616	1.656424496	1.928107087	1.973580371	2.001775548	2.649293675	1.939866238	0.592431949	2.120565043	0.630212443	0.862147039	0.653804728	1.934147485	0.546696008	0.754559334
UCB166	MPP	ENSG00000198019	FCGR1B	0	1.491428583	1.216351324	2.327502378	2.308902016	2.413486363	2.270488707	1.569723951	2.085485222	1.125849957	1.629027105	0.875279238	0.934598199	0.837109959	0.895285318	0.364322335	0.937795696
UCB167	MPP	ENSG00000169291	SHE	0	3.800955703	3.676283359	4.32245197	4.34819953	4.568192329	4.329651562	3.975367694	4.443042742	1.351891738	1.638495694	0.671545606	0.740395564	0.69395129	0.698228864	1.02013623	1.213391546
UCB168	MPP	ENSG00000158710	TAGLN2	0	1.493727942	0.465105484	1.150106393	1.915186619	1.369698614	1.575024012	1.22715188	1.753284151	0.564649835	2.015055513	0.603436716	1.355165112	0.607465674	0.540078589	0.969065174	0.430976943
UCB169	MPP	ENSG00000072694	FCGR2B	0	5.049934065	4.649091172	5.119915641	5.299467925	4.872835113	5.081595724	4.94435381	5.286628258	0.334271865	1.838507444	0.399860607	1.040660074	0.355479874	0.522796417	1.15055176	0.838614172
UCB170	MPP	ENSG00000143157	POGK	0	3.305885064	2.583701556	3.657168676	3.73906074	3.928530732	3.246462009	3.27520594	3.5561245	0.405381548	2.057077309	0.775144761	0.839358039	0.51139519	0.49038413	0.54573697	1.223953613
UCB171	MPP	ENSG00000116747	TROVE2	0	4.698267647	4.131891352	4.512135588	4.707106342	4.933956066	4.880082883	4.559167673	4.85586305	0.630072889	1.898190208	0.570584832	0.466742792	0.888033931	0.401879069	0.780757309	0.877957647
UCB172	MPP	ENSG00000133069	TMCC2	0	4.492084543	4.088734939	4.810954573	4.992128379	4.69532429	4.329212242	4.777746931	4.461980011	0.543432521	1.824558793	1.04199748	1.428641417	1.084119001	0.832498278	0.716690016	0.57702727
UCB173	MPP	ENSG00000162888	C1orf147	0	1.592924865	0.755426428	2.205133615	1.502196127	1.889828046	1.453404483	2.250563086	1.57804582	0.301569028	1.912867559	1.316503015	1.066565869	0.655296512	1.470844821	0.354044589	0.560450701
UCB174	MPP	ENSG00000116906	GNPAT	0	4.768121197	4.21451197	4.651920622	4.72558122	4.960639208	4.722957796	4.664289805	4.707789696	0.623540734	2.008186357	0.345202515	0.461217895	0.353410221	0.440731247	0.440450296	1.205807749
UCB175	MPP	ENSG00000116977	LGALS8	0	4.742296358	4.006088062	4.60788306	4.765040252	4.757359124	4.532303157	4.586708463	4.635717974	0.728162753	2.195248705	0.485361367	0.809194919	0.347794778	0.209558205	0.24019905	0.596405659
UCB176	MPP	ENSG00000148488	ST8SIA6	0	6.561068317	6.467222209	6.683664699	6.632705857	6.79174831	6.554354713	6.791580464	6.498546754	0.664197346	1.36806459	0.778364687	0.520839339	0.656141085	1.814605112	1.130790638	1.511768339
UCB177	MPP	ENSG00000156502	SUPV3L1	0	4.313388272	3.749197394	4.571879877	4.467650775	4.041030821	4.591684971	4.35929357	4.56196238	0.254396668	2.252602343	1.007266567	0.423976781	1.108858666	0.183364613	0.902303564	1.038987237
UCB178	MPP	ENSG00000077150	NFKB2	0	0.974788869	0.895344029	1.582051388	1.603272274	1.15532508	1.676199029	2.220065471	1.318926195	1.161604509	1.286355759	0.694663695	0.781300116	0.745164939	1.976449083	0.410644693	0.717628501
UCB179	MPP	ENSG00000165650	PDZD8	0	6.221876621	5.981769683	6.357832226	6.415435294	6.509278035	6.194580624	6.375719997	6.256698481	0.604359161	2.635025185	0.773188492	1.176837394	0.939301204	0.970517822	0.220045766	1.866879141
UCB180	MPP	ENSG00000148824	MTG1	0	3.719920949	3.376372616	3.462435391	3.777251981	3.683298411	3.408851485	4.175648789	3.528160107	0.549425084	0.914441472	0.656348234	0.689921531	0.889042292	1.87391028	0.893640822	0.697539631
UCB181	MPP	ENSG00000130595	TNNT3	0	2.641600625	1.714527363	1.727233148	2.827234902	3.251519525	2.537477283	2.937139983	2.372727167	0.817050252	1.650612283	1.632080011	1.038894941	0.663423544	1.143990346	0.357810951	1.606348676
UCB182	MPP	ENSG00000166788	SAAL1	0	5.050303456	4.46794145	4.969066358	5.016696921	4.998463092	4.879805672	4.787625192	4.74980179	0.96091256	1.849613087	0.627735947	0.681961032	0.464676899	0.624258474	0.565375718	0.592817418
UCB183	MPP	ENSG00000167994	RAB3IL1	0	3.033888868	2.511789751	2.631318973	3.203676853	3.127019558	3.474638985	3.827533814	3.481748169	0.405233845	1.518550361	1.200884408	0.614345386	0.977820474	1.680974995	0.851915567	0.337336659
UCB184	MPP	ENSG00000149480	MTA2	0	1.738174784	0.739060987	1.846760637	1.744451106	2.081432512	1.890954388	1.59557817	1.260943646	0.507670445	1.923291704	0.730087494	0.536473501	0.889686574	0.510714694	1.038838705	1.007924921
UCB185	MPP	ENSG00000162241	SLC25A45	0	0.995745967	0.699535675	1.765444217	1.630558884	1.641117642	2.000627453	2.080484519	1.205307025	1.178662515	1.724564275	0.914463107	0.812275495	1.251728205	1.367549422	1.006700626	0.778884291
UCB186	MPP	ENSG00000118181	RPS25	0	0.81950956	0.326342075	1.31491758	0.783167072	0.481178446	0.786528112	0.427204829	0.446674555	0.42663919	0.979619428	1.744304892	0.452680026	0.57204201	0.786983297	0.716251772	0.617055367
UCB187	MPP	ENSG00000010610	CD4	0	4.321698285	3.528840603	4.345785598	4.348120798	3.902605303	4.156778817	4.093598592	4.206431523	0.923997995	2.062004623	0.815871027	0.777459835	0.317367587	0.304424882	0.313621937	0.766751703
UCB188	MPP	ENSG00000174233	ADCY6	0	4.153795188	2.826056605	3.411547344	3.699904788	3.695525706	3.357724015	3.957112933	3.640164036	1.670305356	2.115881145	0.516806674	0.614251007	0.726072316	1.032785146	0.431022065	0.356032436
UCB189	MPP	ENSG00000167553	TUBA1C	0	5.581713856	5.418855433	5.621933108	5.850848404	5.529313978	5.794122612	5.653384155	5.774405236	0.673367901	1.763396797	0.476029822	1.579095863	1.303715293	0.203864019	0.941024538	0.925595352
UCB190	MPP	ENSG00000123329	ARHGAP9	0	2.78070257	2.01406931	2.871215981	3.014951648	3.586641384	2.574102264	2.229892454	3.081020394	0.34079856	1.690249469	0.50707791	0.823986227	0.728250676	1.284475599	0.948621034	1.723175389
UCB191	MPP	ENSG00000135452	TSPAN31	0	2.191449302	1.255230598	1.671893597	2.791830348	2.701378143	1.768269973	2.201228215	2.312602225	0.528711973	1.75472622	1.011125918	1.378617717	0.855753918	0.388133741	0.519362793	1.174587408
UCB192	MPP	ENSG00000136014	USP44	0	4.914910931	4.457476414	4.791787717	4.889680042	5.03839724	4.936716329	4.612440872	4.67064093	0.748222607	1.715305867	0.388975092	0.509226301	0.780241815	0.951459814	0.615191088	1.04219266
UCB193	MPP	ENSG00000166046	TCP11L2	0	5.079189511	4.740500788	5.269996383	5.090958616	5.017150985	5.119972318	5.046531	5.152458273	0.30310297	1.929482313	1.128906576	0.468507521	0.373935914	0.306243749	0.595378585	0.337344317
UCB194	MPP	ENSG00000151136	BTBD11	0	7.948598603	7.806608666	8.005092335	7.935220817	7.965194783	7.945302385	7.943226974	7.986301895	0.438816701	1.874479101	0.955851976	0.69794435	0.329551735	0.362364484	0.763993238	0.426712012
UCB195	MPP	ENSG00000075856	SART3	0	4.610545292	4.200247347	5.029718247	4.851223099	4.616948778	4.941580147	4.688862817	4.49654958	0.38091449	2.090643677	1.511587719	0.694609233	1.27038888	0.242628057	0.888163508	0.384350004
UCB196	MPP	ENSG00000135119	RNFT2	0	6.294441654	6.155004473	6.309910805	6.159870406	6.299325978	6.302626679	6.469156782	6.530390378	0.3028247	1.330188857	0.342913695	1.290548391	0.294687682	1.424738627	1.937266123	0.261599752
UCB197	MPP	ENSG00000185163	DDX51	0	1.142164397	0.558857902	1.222954786	1.891187847	1.892537137	1.51242934	1.094506879	1.128501349	0.44347162	1.603337862	0.561709424	1.263204635	0.622549765	0.482909343	1.155479198	1.304510428
UCB198	MPP	ENSG00000130177	CDC16	0	4.638362609	4.089247582	4.631204941	4.743591505	4.833898756	4.85943034	4.79026057	4.720856087	0.492695879	2.33351432	0.559419177	0.416340288	0.917953347	0.664652042	0.40623855	0.631882961
UCB199	MPP	ENSG00000092148	HECTD1	0	6.480836473	6.152198827	6.382708029	6.302487653	6.311793187	6.288215372	6.338793792	6.431897327	1.729380938	2.019397225	0.460846034	0.516178058	0.686921294	0.276258755	1.028927465	0.360340464
